      -20.000000      +9.4124120       2.3585670      0.88352000
      -19.000000      +9.4124120       2.3585670      0.88352000
      -18.000000      +9.4124120       2.3585670      0.88352000
      -17.000000      -9.4124120       1.3585670      0.88352000
      -16.000000      -14.402336       1.1585670      0.88352000
      -15.000000      -15.795573       1.1585670      0.88352000
      -14.000000      -16.637405       1.1919000      0.85018700
      -13.000000      -17.242526       1.2252330      0.78352000
      -12.000000      -17.715247       1.2419000      0.65018700
      -11.000000      -18.103231       1.2096900      0.49528700
      -10.000000      -18.432289       1.1746200      0.37367600
      -9.0000000      -18.717982       1.1533570      0.31868600
      -8.0000000      -18.930691       1.1367500      0.31865500
      -7.0000000      -19.083329       1.1114800      0.31884600
      -6.0000000      -19.217633       1.0796350      0.31934700
      -5.0000000      -19.319525       1.0430720      0.32000800
      -4.0000000      -19.408163       1.0050940      0.32064000
      -3.0000000      -19.467417      0.96937300      0.32109700
      -2.0000000      -19.509579      0.93961600      0.32151600
      -1.0000000      -19.528727      0.91928900      0.32196200
       0.0000000      -19.539982      0.91101300      0.32260600
       1.0000000      -19.530578      0.91636500      0.32342500
       2.0000000      -19.506919      0.93533900      0.32475900
       3.0000000      -19.464650      0.96648700      0.32706800
       4.0000000      -19.417700       1.0075130      0.33111700
       5.0000000      -19.361599       1.0557810      0.33711000
       6.0000000      -19.301373       1.1084390      0.34476900
       7.0000000      -19.230916       1.1625250      0.35293900
       8.0000000      -19.154457       1.2150520      0.36039900
       9.0000000      -19.060752       1.2637090      0.36570900
       10.000000      -18.955105       1.3072740      0.36761900
       11.000000      -18.850880       1.3460340      0.36484900
       12.000000      -18.758791       1.3815310      0.35638400
       13.000000      -18.672788       1.4160350      0.34136700
       14.000000      -18.579998       1.4518490      0.31934800
       15.000000      -18.469981       1.4907830      0.29023600
       16.000000      -18.350361       1.5334840      0.25430400
       17.000000      -18.216273       1.5793080      0.21223600
       18.000000      -18.079594       1.6264710      0.16517500
       19.000000      -17.945309       1.6724980      0.11476000
       20.000000      -17.818347       1.7150070     0.062995000
       21.000000      -17.705863       1.7522960     0.011930000
       22.000000      -17.601873       1.7835580    -0.036687000
       23.000000      -17.500405       1.8087500    -0.081667000
       24.000000      -17.393351       1.8282790     -0.12231000
       25.000000      -17.289306       1.8424930     -0.15823000
       26.000000      -17.193725       1.8516160     -0.18910600
       27.000000      -17.114106       1.8556880     -0.21470200
       28.000000      -17.041827       1.8546600     -0.23485500
       29.000000      -16.976623       1.8484360     -0.24955100
       30.000000      -16.911527       1.8370800     -0.25894900
       31.000000      -16.850340       1.8209190     -0.26344200
       32.000000      -16.793564       1.8007510     -0.26367300
       33.000000      -16.747823       1.7778020     -0.26052300
       34.000000      -16.708052       1.7534800     -0.25497200
       35.000000      -16.674593       1.7287670     -0.24790400
       36.000000      -16.641561       1.7042080     -0.24010900
       37.000000      -16.607064       1.6799620     -0.23210200
       38.000000      -16.568385       1.6563330     -0.22432200
       39.000000      -16.527232       1.6340400     -0.21720000
       40.000000      -16.487635       1.6141340     -0.21126000
       41.000000      -16.453213       1.5975040     -0.20710800
       42.000000      -16.422127       1.5847150     -0.20544200
       43.000000      -16.395117       1.5758100     -0.20668300
       44.000000      -16.368955       1.5707260     -0.21095100
       45.000000      -16.347901       1.5695810     -0.21797200
       46.000000      -16.331523       1.5725910     -0.22715100
       47.000000      -16.319389       1.5798460     -0.23776900
       48.000000      -16.306797       1.5909960     -0.24909600
       49.000000      -16.293216       1.6048640     -0.26032700
       50.000000      -16.278180       1.6197650     -0.27065300
       51.000000      -16.261421       1.6337830     -0.27926900
       52.000000      -16.242887       1.6448850     -0.28548900
       53.000000      -16.222779       1.6512370     -0.28888400
       54.000000      -16.201480       1.6512090     -0.28926400
       55.000000      -16.179536       1.6436720     -0.28652800
       56.000000      -16.157576       1.6287780     -0.28077200
       57.000000      -16.136272       1.6082880     -0.27223400
       58.000000      -16.116190       1.5851310     -0.26143600
       59.000000      -16.097692       1.5628070     -0.24924100
       60.000000      -16.080707       1.5440080     -0.23666000
       61.000000      -16.064792       1.5300360     -0.22448500
       62.000000      -16.049393       1.5210660     -0.21325400
       63.000000      -16.034154       1.5165510     -0.20310500
       64.000000      -16.019072       1.5154580     -0.19401500
       65.000000      -16.004540       1.5166380     -0.18598600
       66.000000      -15.991194       1.5186390     -0.17905000
       67.000000      -15.979672       1.5200980     -0.17314200
       68.000000      -15.970319       1.5202900     -0.16813400
       69.000000      -15.962979       1.5193150     -0.16385300
       70.000000      -15.956895       1.5178300     -0.16025200
       71.000000      -15.950894       1.5167560     -0.15746800
       72.000000      -15.943836       1.5166770     -0.15570000
       73.000000      -15.934895       1.5177970     -0.15500400
       74.000000      -15.923676       1.5201810     -0.15531300
       75.000000      -15.910228       1.5238950     -0.15644800
       76.000000      -15.894948       1.5288980     -0.15827000
       77.000000      -15.878461       1.5351000     -0.16072600
       78.000000      -15.861499       1.5421600     -0.16377500
       79.000000      -15.844650       1.5495160     -0.16726100
       80.000000      -15.828190       1.5566170     -0.17094500
       81.000000      -15.812032       1.5631060     -0.17452500
       82.000000      -15.795868       1.5688190     -0.17774500
       83.000000      -15.779300       1.5739350     -0.18045000
       84.000000      -15.761956       1.5787100     -0.18257600
       85.000000      -15.743671       1.5832760     -0.18410300
       86.000000      -15.724586       1.5876540     -0.18505800
       87.000000      -15.705140       1.5917710     -0.18552000
       88.000000      -15.685846       1.5956690     -0.18558700
       89.000000      -15.667601       1.5987360     -0.18546700
       90.000000      -15.650689       1.6007040     -0.18532100
