      -20.000000      +8.8911990       2.4204940       1.0704520
      -19.000000      +8.8911990       2.4204940       1.0704520
      -18.000000      +8.8911990       2.4204940       1.0704520
      -17.000000      -8.8911990       1.4204940       1.0704520
      -16.000000      -14.145502       1.3204940       1.0704520
      -15.000000      -15.551864       1.2204940       1.0704520
      -14.000000      -16.398366       1.1538270       1.0037860
      -13.000000      -17.005882       1.1204940      0.83711900
      -12.000000      -17.480059       1.1204940      0.57045200
      -11.000000      -17.869023       1.0638410      0.34801500
      -10.000000      -18.198784       1.0034230      0.22575400
      -9.0000000      -18.485007      0.93924100      0.20366900
      -8.0000000      -18.777605      0.91841000      0.20442400
      -7.0000000      -18.994745      0.88779900      0.20524400
      -6.0000000      -19.135453      0.85046800      0.20582900
      -5.0000000      -19.229162      0.80840800      0.20608400
      -4.0000000      -19.302786      0.76548000      0.20570700
      -3.0000000      -19.360647      0.72583800      0.20447600
      -2.0000000      -19.403377      0.69264800      0.20218200
      -1.0000000      -19.431959      0.66781400      0.19850700
       0.0000000      -19.447392      0.65189200      0.19330900
       1.0000000      -19.449652      0.64461700      0.18628600
       2.0000000      -19.439221      0.64491300      0.17688400
       3.0000000      -19.419438      0.65123800      0.16456500
       4.0000000      -19.398072      0.66167400      0.14900400
       5.0000000      -19.374760      0.67487900      0.13003200
       6.0000000      -19.345960      0.69044300      0.10807100
       7.0000000      -19.308580      0.70887600     0.083799000
       8.0000000      -19.262199      0.73112800     0.058094000
       9.0000000      -19.206332      0.75816100     0.032221000
       10.000000      -19.137212      0.79014800    0.0076780000
       11.000000      -19.045884      0.82643900    -0.014043000
       12.000000      -18.954186      0.86522600    -0.031668000
       13.000000      -18.871777      0.90383500    -0.044245000
       14.000000      -18.799326      0.93946300    -0.051246000
       15.000000      -18.746008      0.96991500    -0.052263000
       16.000000      -18.717635      0.99400000    -0.047255000
       17.000000      -18.693560       1.0120660    -0.036616000
       18.000000      -18.674657       1.0257170    -0.021282000
       19.000000      -18.665724       1.0375040   -0.0028160000
       20.000000      -18.656590       1.0506550     0.016836000
       21.000000      -18.639886       1.0682380     0.035725000
       22.000000      -18.618917       1.0923650     0.051941000
       23.000000      -18.597142       1.1238070     0.063860000
       24.000000      -18.574537       1.1616540     0.070496000
       25.000000      -18.549940       1.2037100     0.071363000
       26.000000      -18.522188       1.2474220     0.066571000
       27.000000      -18.490220       1.2905660     0.056723000
       28.000000      -18.453095       1.3316190     0.042545000
       29.000000      -18.409934       1.3698460     0.024760000
       30.000000      -18.359914       1.4048940    0.0041900000
       31.000000      -18.302424       1.4366020    -0.018324000
       32.000000      -18.238940       1.4648160    -0.041894000
       33.000000      -18.171675       1.4894180    -0.065551000
       34.000000      -18.103004       1.5104160    -0.088402000
       35.000000      -18.035427       1.5279420     -0.10973700
       36.000000      -17.969552       1.5421630     -0.12907700
       37.000000      -17.905316       1.5534270     -0.14614900
       38.000000      -17.843804       1.5621750     -0.16082200
       39.000000      -17.786083       1.5689730     -0.17307900
       40.000000      -17.732714       1.5745040     -0.18301100
       41.000000      -17.683545       1.5792830     -0.19073900
       42.000000      -17.638141       1.5835340     -0.19637400
       43.000000      -17.595940       1.5872020     -0.19999600
       44.000000      -17.556311       1.5899270     -0.20165500
       45.000000      -17.518671       1.5912740     -0.20150900
       46.000000      -17.482517       1.5909980     -0.19985000
       47.000000      -17.447439       1.5890550     -0.19707800
       48.000000      -17.413150       1.5857990     -0.19366500
       49.000000      -17.379466       1.5818930     -0.19007600
       50.000000      -17.346300       1.5781590     -0.18668800
       51.000000      -17.313679       1.5754910     -0.18382000
       52.000000      -17.281518       1.5746940     -0.18168400
       53.000000      -17.249631       1.5762140     -0.18043900
       54.000000      -17.217708       1.5802970     -0.18026100
       55.000000      -17.185527       1.5868660     -0.18131800
       56.000000      -17.153126       1.5955650     -0.18373900
       57.000000      -17.120602       1.6058120     -0.18763000
       58.000000      -17.087979       1.6168560     -0.19292100
       59.000000      -17.054757       1.6278990     -0.19934000
       60.000000      -17.020492       1.6386010     -0.20643900
       61.000000      -16.985369       1.6490190     -0.21372700
       62.000000      -16.949796       1.6594580     -0.22073500
       63.000000      -16.914257       1.6701350     -0.22713600
       64.000000      -16.879205       1.6809380     -0.23265100
       65.000000      -16.844991       1.6913900     -0.23709200
       66.000000      -16.811884       1.7009580     -0.24041200
       67.000000      -16.779994       1.7090410     -0.24276200
       68.000000      -16.749164       1.7150570     -0.24443800
       69.000000      -16.718949       1.7186490     -0.24583400
       70.000000      -16.688717       1.7199620     -0.24723100
       71.000000      -16.657787       1.7199070     -0.24879600
       72.000000      -16.625715       1.7201810     -0.25064300
       73.000000      -16.592409       1.7225910     -0.25283200
       74.000000      -16.558049       1.7282840     -0.25544200
       75.000000      -16.522974       1.7373730     -0.25853200
       76.000000      -16.487583       1.7489010     -0.26198400
       77.000000      -16.452204       1.7612560     -0.26553900
       78.000000      -16.417030       1.7726990     -0.26893700
       79.000000      -16.382035       1.7815710     -0.27196700
       80.000000      -16.347024       1.7865850     -0.27441900
       81.000000      -16.311784       1.7873970     -0.27612500
       82.000000      -16.276217       1.7848460     -0.27693800
       83.000000      -16.240383       1.7810110     -0.27683800
       84.000000      -16.204373       1.7783420     -0.27604900
       85.000000      -16.168298       1.7786040     -0.27496300
       86.000000      -16.132296       1.7823000     -0.27390800
       87.000000      -16.096571       1.7888340     -0.27307600
       88.000000      -16.061268       1.7974650     -0.27240900
       89.000000      -16.026816       1.8053330     -0.27192800
       90.000000      -15.993280       1.8107920     -0.27161900
