,Wave (Angstroms),Throughput
1066,10570.0,0.48575548921026546
1067,10580.0,0.48485473974291293
1068,10582.8994140625,0.48459325997831787
1069,10590.0,0.4838992302453705
1070,10600.0,0.4829205780318247
1071,10602.904296875,0.48262576307719374
1072,10610.0,0.48192310705144753
1073,10620.0,0.480931781136153
1074,10622.91015625,0.48064302036074114
1075,10630.0,0.48029505079699053
1076,10640.0,0.4798039528915278
1077,10642.9150390625,0.47966055101403815
1078,10650.0,0.47970310378331865
1079,10660.0,0.4797631158562949
1080,10662.919921875,0.47978067531497287
1081,10670.0,0.4803032243496406
1082,10680.0,0.4810414351297449
1083,10682.92578125,0.4813786457256483
1084,10690.0,0.4817676944249659
1085,10700.0,0.48190425430552236
1086,10702.9306640625,0.48194425950977465
1087,10710.0,0.4819874227274343
1088,10720.0,0.4820491050174522
1089,10722.9365234375,0.48206743166609944
1090,10730.0,0.481649360032399
1091,10740.0,0.4810578090557372
1092,10742.9423828125,0.48088387801995947
1093,10750.0,0.48050209431984714
1094,10760.0,0.4799622540210619
1095,10762.9482421875,0.4798034124639418
1096,10770.0,0.4798319334708531
1097,10780.0,0.479873053515013
1098,10782.953125,0.4798857740313905
1099,10790.0,0.4799516238666619
1100,10800.0,0.48004633358602694
1101,10802.9580078125,0.4800814386342987
1102,10810.0,0.48087526831669025
1103,10820.0,0.482005112445536
1104,10822.9638671875,0.48234065922157393
1105,10830.0,0.483528071399036
1106,10840.0,0.48521787440560504
1107,10842.96875,0.48572052532137566
1108,10850.0,0.4872485831258494
1109,10860.0,0.48942490468672045
1110,10862.974609375,0.4901986818233208
1111,10870.0,0.49167270510803257
1112,10880.0,0.49335297977575016
1113,10882.98046875,0.4938545725777021
1114,10890.0,0.49457451924106927
1115,10900.0,0.49560414940317693
1116,10902.986328125,0.49591234846388005
1117,10910.0,0.49615695622964306
1118,10920.0,0.4965091951277639
1119,10922.9912109375,0.4966156312580967
1120,10930.0,0.496545423138081
1121,10940.0,0.4964484917009823
1122,10942.99609375,0.4964204093308291
1123,10950.0,0.49623041343856666
1124,10960.0,0.4959616124078566
1125,10963.001953125,0.4958821019511307
1126,10970.0,0.4954657515939613
1127,10980.0,0.4952994923220896
1128,10983.0068359375,0.49512260927828045
1129,10990.0,0.4950487754086053
1130,11000.0,0.49484561213655304
1131,11003.0126953125,0.49480257541129585
1132,11010.0,0.4947204673609391
1133,11020.0,0.49460283487080897
1134,11023.017578125,0.4945673100923953
1135,11030.0,0.4942363235827875
1136,11040.0,0.49376197482125644
1137,11043.0244140625,0.4936184377478265
1138,11050.0,0.4929674736506524
1139,11060.0,0.49203369448989537
1140,11063.029296875,0.4918785648634358
1141,11070.0,0.4911652371116856
1142,11080.0,0.4897189311316575
1143,11083.0341796875,0.4892798954192769
1144,11090.0,0.48795171507687296
1145,11100.0,0.4860438886940032
1146,11103.0400390625,0.4854636412432968
1147,11110.0,0.4842413047700759
1148,11120.0,0.48248403317944805
1149,11123.044921875,0.48194871614582746
1150,11130.0,0.4807966997310927
1151,11140.0,0.47913935757909326
1152,11143.05078125,0.4787587477088244
1153,11150.0,0.47813931261520765
1154,11160.0,0.4768366506225601
1155,11163.0556640625,0.4764384178933988
1156,11170.0,0.4759421070910724
1157,11180.0,0.47522695755063643
1158,11183.060546875,0.47500797630471264
1159,11190.0,0.47488472088559947
1160,11200.0,0.47470695280791847
1161,11203.0673828125,0.47478474380739016
1162,11210.0,0.4753696373550594
1163,11220.0,0.47580681874560654
1164,11223.072265625,0.47594118075789804
1165,11230.0,0.4766712510293434
1166,11240.0,0.47772568746761546
1167,11243.078125,0.47805039877481154
1168,11250.0,0.4789587982696712
1169,11260.0,0.48027192342499564
1170,11263.0830078125,0.48067694325741445
1171,11270.0,0.48146136490438873
1172,11280.0,0.48300926549140344
1173,11283.0888671875,0.48336021464925555
1174,11290.0,0.4844484604334597
1175,11300.0,0.48602401882066787
1176,11303.09375,0.4865116803025927
1177,11310.0,0.4873513530448206
1178,11320.0,0.48856786902393495
1179,11323.0986328125,0.4889449908094307
1180,11330.0,0.48928655854303293
1181,11340.0,0.49020066854802924
1182,11343.10546875,0.49035462947802444
1183,11350.0,0.4908569373591698
1184,11360.0,0.49158588419189575
1185,11363.1103515625,0.49181270570508434
1186,11370.0,0.4923865426867408
1187,11380.0,0.49321989329805954
1188,11383.1162109375,0.49361113356326825
1189,11390.0,0.494369096392269
1190,11400.0,0.49504873738750743
1191,11403.12109375,0.4952721676423729
1192,11410.0,0.495639918065337
1193,11420.0,0.4961748200726128
1194,11423.126953125,0.4963421534394517
1195,11430.0,0.4969062780626632
1196,11440.0,0.49772756959455905
1197,11443.1318359375,0.4981181019499004
1198,11450.0,0.49908239281780353
1199,11460.0,0.5000617420725434
1200,11463.13671875,0.5003690910320466
1201,11470.0,0.5009167941170789
1202,11480.0,0.5017153081412136
1203,11483.142578125,0.5019663686164862
1204,11490.0,0.5022465214331536
1205,11500.0,0.5030841148441191
1206,11503.1484375,0.5032045541487773
1207,11510.0,0.5027874878164974
1208,11520.0,0.5021782705526189
1209,11523.154296875,0.5019859821593756
1210,11530.0,0.5010858109037485
1211,11540.0,0.4997698951626203
1212,11543.1591796875,0.49948842840825586
1213,11550.0,0.4985379114507288
1214,11560.0,0.49672140091676614
1215,11563.1650390625,0.4961461450429934
1216,11570.0,0.4949748552281874
1217,11580.0,0.4932599442426356
1218,11583.169921875,0.49271602415048965
1219,11590.0,0.49179402445400733
1220,11600.0,0.4908608451126514
1221,11603.1748046875,0.49043229611064054
1222,11610.0,0.49020903620929085
1223,11620.0,0.4898816099721017
1224,11623.1806640625,0.4897773882098431
1225,11630.0,0.49039543239466465
1226,11640.0,0.4917204140848938
1227,11643.185546875,0.4920096659962232
1228,11650.0,0.49289742094733496
1229,11660.0,0.4942009628618403
1230,11663.1923828125,0.4946173009785446
1231,11670.0,0.49595354552776255
1232,11680.0,0.4979176467731823
1233,11683.197265625,0.4986814812735997
1234,11690.0,0.5004158444581743
1235,11700.0,0.5025427428897676
1236,11703.203125,0.5032243531369973
1237,11710.0,0.5044919627936781
1238,11720.0,0.5063581169263598
1239,11723.2080078125,0.507095239826624
1240,11730.0,0.5084240256196607
1241,11740.0,0.5099506724368157
1242,11743.212890625,0.5104414036976936
1243,11750.0,0.5113527118923795
1244,11760.0,0.5126962263316263
1245,11763.21875,0.513128875386823
1246,11770.0,0.5137175869052025
1247,11780.0,0.5150230726462656
1248,11783.2236328125,0.5153034506846189
1249,11790.0,0.5148148636369633
1250,11800.0,0.5140932644262124
1251,11803.23046875,0.5138372445897774
1252,11810.0,0.5116298660247007
1253,11820.0,0.508798769972096
1254,11823.2353515625,0.5077420401289722
1255,11830.0,0.5040401577737565
1256,11840.0,0.4985652895990772
1257,11843.2412109375,0.49679013595782273
1258,11850.0,0.49283571605661747
1259,11860.0,0.4873950117349623
1260,11863.24609375,0.4854926485676566
1261,11870.0,0.48379913881437736
1262,11880.0,0.48129053081155
1263,11883.2509765625,0.4804746910277629
1264,11890.0,0.4826996543316138
1265,11900.0,0.48640932021368155
1266,11903.2568359375,0.4874847423802155
1267,11910.0,0.49383110229827587
1268,11920.0,0.5032467649428901
1269,11923.26171875,0.506318952913955
1270,11930.0,0.5074880203863616
1271,11940.0,0.5092237038291362
1272,11943.267578125,0.5099319572253416
1273,11950.0,0.4873554294979769
1274,11960.0,0.4533750804150945
1275,11963.2734375,0.4422479172444321
1276,11970.0,0.3936932593497906
1277,11980.0,0.3214778944372532
1278,11983.279296875,0.29787057737488754
1279,11990.0,0.253589647549015
1280,12000.0,0.18742136550575034
1281,12003.2841796875,0.16568956554816214
1282,12010.0,0.13973101050794165
1283,12020.0,0.1010531759722011
1284,12023.2890625,0.08834979234824081
1285,12030.0,0.07482935912058457
1286,12040.0,0.054594835898342804
1287,12043.294921875,0.04792429218825275
1288,12050.0,0.0409530659032566
1289,12060.0,0.030549415600409333
1290,12063.2998046875,0.027122200399439824
1291,12070.0,0.023375849859641473
1292,12080.0,0.017757937894150734
1293,12083.3056640625,0.01589989011065497
1294,12090.0,0.013770137833740878
1295,12100.0,0.010586660915320088
1296,12103.310546875,0.009534874915708869
1297,12110.0,0.008321632298903392
1298,12120.0,0.0064987549682540904
1299,12123.3173828125,0.00589372571143503
1300,12130.0,0.005087145791602959
1301,12140.0,0.0038793859206217272
1302,12143.322265625,0.003478902962046441
1303,12150.0,0.0030197030003545357
1304,12160.0,0.002328670075511427
1305,12163.328125,0.0020985673464283604
1306,12170.0,0.0018031216495547028
1307,12180.0,0.0013600140360450006
1308,12183.3330078125,0.0012125900493276309
1309,12190.0,0.0010799101488170365
1310,12200.0,0.0008797508314619378
1311,12203.337890625,0.0008128805350833637
1312,12210.0,0.0007011818865043565
1313,12220.0,0.0005338858679769931
1314,12223.34375,0.0004777270567188434
1315,12230.0,0.00038387836235531387
1316,12240.0,0.00024281603844830595
1317,12243.3486328125,0.00019556093029624572
1318,12250.0,0.00014863234094655142
1319,12260.0,7.810861949864576e-05
1320,12263.35546875,5.439340415361309e-05
1321,12270.0,5.4403921649023485e-05
1322,12280.0,5.441975294283817e-05
1323,12290.0,5.4435587233871796e-05
1324,12300.0,5.449714573967595e-05
1325,12310.0,5.451299932668102e-05
1326,12320.0,5.452885591434584e-05
1327,12330.0,5.4544715502978444e-05
1328,12340.0,5.460634707119471e-05
1329,12350.0,5.462222597178219e-05
1330,12360.0,5.463810787677997e-05
1331,12370.0,5.465399278649646e-05
1332,12380.0,5.4715708393869017e-05
1333,12390.0,5.473161263470525e-05
1334,12400.0,5.4747519883704936e-05
1335,12410.0,5.4769994573550636e-05
1336,12420.0,5.483836693016686e-05
1337,12430.0,5.486087180905744e-05
1338,12440.0,5.488338237132537e-05
1339,12450.0,5.4905898617508174e-05
1340,12460.0,5.4974382420081956e-05
1341,12470.0,5.499692888590068e-05
1342,12480.0,5.5019481042003854e-05
1343,12490.0,5.504203888892908e-05
1344,12500.0,5.511064521694695e-05
1345,12510.0,5.51208128480394e-05
1346,12520.0,5.513097676480147e-05
1347,12530.0,5.51411369647936e-05
1348,12540.0,5.519736470279481e-05
1349,12550.0,5.5207525943149575e-05
1350,12560.0,5.521768345630339e-05
1351,12570.0,5.527393942691682e-05
1352,12580.0,5.528409795123471e-05
1353,12590.0,5.5294252737906534e-05
1354,12600.0,5.530440378448738e-05
1355,12610.0,5.535834762859747e-05
1356,12620.0,5.536616032989775e-05
1357,12630.0,5.5373969482880436e-05
1358,12640.0,5.5381775085609285e-05
1359,12650.0,5.543573176976477e-05
1360,12660.0,5.544353676445183e-05
1361,12670.0,5.545133820011175e-05
1362,12680.0,5.545913607480573e-05
1363,12690.0,5.5513116501085826e-05
1364,12700.0,5.552091373521747e-05
1365,12710.0,5.5528707399595696e-05
1366,12720.0,5.553649749227927e-05
1367,12730.0,5.559049054809046e-05
1368,12740.0,5.5598279966085476e-05
1369,12750.0,5.560606580358494e-05
1370,12760.0,5.561384805864517e-05
1371,12770.0,5.5621626729322284e-05
1372,12780.0,5.567564620578809e-05
1373,12790.0,5.568342416226523e-05
1374,12800.0,5.5691198525541925e-05
1375,12810.0,5.5689769032992074e-05
1376,12820.0,5.57345908004971e-05
1377,12830.0,5.5733152770030536e-05
1378,12840.0,5.57317110639852e-05
1379,12850.0,5.573026568216715e-05
1380,12860.0,5.5775061251317956e-05
1381,12870.0,5.577360731187248e-05
1382,12880.0,5.577214969302279e-05
1383,12890.0,5.577068839457546e-05
1384,12900.0,5.581546871557567e-05
1385,12910.0,5.5813998839503474e-05
1386,12920.0,5.5812525280202575e-05
1387,12930.0,5.581104803748001e-05
1388,12940.0,5.5855802008642576e-05
1389,12950.0,5.585431616858745e-05
1390,12960.0,5.585282664148077e-05
1391,12970.0,5.5851333427130094e-05
1392,12980.0,5.584983652534308e-05
1393,12990.0,5.58945701646431e-05
1394,13000.0,5.5893064642086255e-05
1395,13010.0,5.5910594403773874e-05
1396,13020.0,5.592812837931029e-05
1397,13030.0,5.599194306348059e-05
1398,13040.0,5.600949997943675e-05
1399,13050.0,5.6027061114925895e-05
1400,13060.0,5.604462647068102e-05
1401,13070.0,5.60621960474353e-05
1402,13080.0,5.612611340249917e-05
1403,13090.0,5.614370594968801e-05
1404,13100.0,5.61613027235658e-05
1405,13110.0,5.6178903724866605e-05
1406,13120.0,5.619650895432459e-05
1407,13130.0,5.626054016898649e-05
1408,13140.0,5.627816840238811e-05
1409,13150.0,5.6295800869643235e-05
1410,13160.0,5.631343757148699e-05
1411,13170.0,5.637755846763636e-05
1412,13180.0,5.639521820026689e-05
1413,13190.0,5.64128821731876e-05
1414,13200.0,5.643055038713463e-05
1415,13210.0,5.643646272547872e-05
1416,13220.0,5.648890327999088e-05
1417,13230.0,5.64948212255178e-05
1418,13240.0,5.6500739537744124e-05
1419,13250.0,5.65066582166725e-05
1420,13260.0,5.6512577262305486e-05
1421,13270.0,5.651849667464574e-05
1422,13280.0,5.6570979104819175e-05
1423,13290.0,5.6576904127371314e-05
1424,13300.0,5.65828295169406e-05
1425,13310.0,5.65887552735297e-05
1426,13320.0,5.659468139714123e-05
1427,13330.0,5.6647189372521335e-05
1428,13340.0,5.6653121107903926e-05
1429,13350.0,5.665905321061884e-05
1430,13360.0,5.666498568066863e-05
1431,13370.0,5.667091851805593e-05
1432,13380.0,5.6676851722783336e-05
1433,13390.0,5.672940160727658e-05
1434,13400.0,5.673534042680461e-05
1435,13410.0,5.6710445523888206e-05
1436,13420.0,5.668555145237853e-05
1437,13430.0,5.6660658212515514e-05
1438,13440.0,5.663576580453892e-05
1439,13450.0,5.665739314348092e-05
1440,13460.0,5.663248194649905e-05
1441,13470.0,5.660757158280708e-05
1442,13480.0,5.6582662052644886e-05
1443,13490.0,5.655775335625232e-05
1444,13500.0,5.6532845493869226e-05
1445,13503.6923828125,5.6538041628971523e-05
1446,13510.0,5.654708532995948e-05
1447,13520.0,5.651502804349949e-05
1448,13530.0,5.6482978469639526e-05
1449,13540.0,5.6450936607448754e-05
1450,13550.0,5.6418902455996455e-05
1451,13560.0,5.6386876014351945e-05
1452,13570.0,5.635485728158454e-05
1453,13580.0,5.636905255624107e-05
1454,13590.0,5.6337022983461826e-05
1455,13600.0,5.630500112309002e-05
1456,13610.0,5.616681510321796e-05
1457,13620.0,5.602877436443337e-05
1458,13630.0,5.5890878961688625e-05
1459,13640.0,5.575312894989882e-05
1460,13650.0,5.561552438394171e-05
1461,13660.0,5.552353584571468e-05
1462,13670.0,5.5386109792010506e-05
1463,13680.0,5.5248829467892846e-05
1464,13690.0,5.511169492813527e-05
1465,13700.0,5.497470622747408e-05
1466,13710.0,5.483786342060822e-05
1467,13720.0,5.4701166562199455e-05
1468,13730.0,5.4564615706872146e-05
1469,13740.0,5.442821090921348e-05
1470,13750.0,5.433641945656579e-05
1471,13760.0,5.420019545637903e-05
1472,13770.0,5.406411779715955e-05
1473,13780.0,5.392818653338991e-05
1474,13790.0,5.379240171951549e-05
1475,13800.0,5.365676340994433e-05
1476,13810.0,5.355228830253619e-05
1477,13820.0,5.344793029415621e-05
1478,13830.0,5.334368933382066e-05
1479,13840.0,5.345134366474866e-05
1480,13850.0,5.3559083813063125e-05
1481,13860.0,5.37108290556743e-05
1482,13870.0,5.381882900034515e-05
1483,13880.0,5.3926914682585626e-05
1484,13890.0,5.4035086052390786e-05
1485,13900.0,5.414334305976101e-05
1486,13910.0,5.425168565470203e-05
1487,13920.0,5.436011378722498e-05
1488,13930.0,5.446862740734635e-05
1489,13940.0,5.4577226465088e-05
1490,13950.0,5.468591091047721e-05
1491,13960.0,5.4794680693546516e-05
1492,13970.0,5.490353576433398e-05
1493,13980.0,5.501247607288297e-05
1494,13990.0,5.512150156924226e-05
1495,14000.0,5.5230612203466014e-05
1496,14010.0,5.5285720252173756e-05
1497,14020.0,5.534084557067662e-05
1498,14030.0,5.5395988139177064e-05
1499,14040.0,5.545114793786498e-05
1500,14050.0,5.5506324946917796e-05
1501,14060.0,5.556151914650026e-05
1502,14070.0,5.5616730516764706e-05
1503,14080.0,5.571747655356541e-05
1504,14090.0,5.577276737456673e-05
1505,14100.0,5.582807532062181e-05
1506,14110.0,5.5883400371816504e-05
1507,14120.0,5.59387425082242e-05
1508,14130.0,5.599410170990575e-05
1509,14140.0,5.6049477956909454e-05
1510,14150.0,5.610487122927114e-05
1511,14160.0,5.616028150701405e-05
1512,14170.0,5.6215708770148884e-05
1513,14180.0,5.62711529986739e-05
1514,14190.0,5.632661417257473e-05
1515,14200.0,5.63360318087573e-05
1516,14210.0,5.634024735229088e-05
1517,14220.0,5.6344457432705925e-05
1518,14230.0,5.6348662048395235e-05
1519,14240.0,5.635286119775177e-05
1520,14250.0,5.6357054879168615e-05
1521,14253.89453125,5.635868664173088e-05
1522,14260.0,5.636099840800012e-05
1523,14270.0,5.6364780342090666e-05
1524,14280.0,5.636855674617767e-05
1525,14290.0,5.6372327618771984e-05
1526,14300.0,5.637609295838467e-05
1527,14310.0,5.637985276352694e-05
1528,14320.0,5.638360703271017e-05
1529,14330.0,5.638735576444598e-05
1530,14340.0,5.639109895724612e-05
1531,14350.0,5.639483660962255e-05
1532,14360.0,5.639856872008731e-05
1533,14370.0,5.640229528715276e-05
1534,14380.0,5.640601630933137e-05
1535,14390.0,5.640973178513573e-05
1536,14400.0,5.636731246072553e-05
1537,14410.0,5.636033546080456e-05
1538,14420.0,5.635335571123598e-05
1539,14430.0,5.6346373212093844e-05
1540,14440.0,5.633938796345226e-05
1541,14450.0,5.633239996538536e-05
1542,14460.0,5.632540921796728e-05
1543,14470.0,5.631841572127223e-05
1544,14480.0,5.6311419475374415e-05
1545,14490.0,5.6304420480348126e-05
1546,14500.0,5.6297418736267624e-05
1547,14510.0,5.627067092907306e-05
1548,14520.0,5.628999777927163e-05
1549,14530.0,5.630932723320376e-05
1550,14540.0,5.6328659290716476e-05
1551,14550.0,5.634799395165684e-05
1552,14560.0,5.636733121587185e-05
1553,14570.0,5.6386671083208506e-05
1554,14580.0,5.635982032884992e-05
1555,14590.0,5.637914955948768e-05
1556,14600.0,5.63984813906564e-05
1557,14610.0,5.641155123068088e-05
1558,14620.0,5.642462059871264e-05
1559,14630.0,5.643768949461852e-05
1560,14640.0,5.645075791826535e-05
1561,14650.0,5.641754188337063e-05
1562,14660.0,5.6430598650551643e-05
1563,14670.0,5.644365494546181e-05
1564,14680.0,5.645671076796811e-05
1565,14690.0,5.6469766117937676e-05
1566,14700.0,5.6482820995237566e-05
1567,14704.017578125,5.646944978305314e-05
1568,14710.0,5.64496827850546e-05
1569,14720.0,5.6462977021665214e-05
1570,14730.0,5.6476270903777126e-05
1571,14740.0,5.648956443125288e-05
1572,14750.0,5.6502857603955016e-05
1573,14760.0,5.646974747519326e-05
1574,14770.0,5.6483029024074445e-05
1575,14780.0,5.649631021806143e-05
1576,14790.0,5.650959105701693e-05
1577,14800.0,5.6476424940555135e-05
1578,14810.0,5.6484010029343157e-05
1579,14820.0,5.6491592621957975e-05
1580,14830.0,5.649917271866863e-05
1581,14840.0,5.646028431927548e-05
1582,14850.0,5.6467853195908306e-05
1583,14860.0,5.647541957949561e-05
1584,14870.0,5.6482983470306134e-05
1585,14880.0,5.644404842159453e-05
1586,14890.0,5.645160110604537e-05
1587,14900.0,5.6459151300576766e-05
1588,14904.072265625,5.646222522696708e-05
1589,14910.0,5.646669900545723e-05
1590,14920.0,5.642772844531178e-05
1591,14930.0,5.643526495902731e-05
1592,14940.0,5.6442798985947424e-05
1593,14950.0,5.645033052634043e-05
1594,14960.0,5.641131341797962e-05
1595,14970.0,5.6418833780913447e-05
1596,14980.0,5.642635166017431e-05
1597,14990.0,5.638730228405369e-05
1598,15000.0,5.639480899771039e-05
1599,15010.0,5.637530009106036e-05
1600,15020.0,5.630926181142305e-05
1601,15030.0,5.6289776671937554e-05
1602,15040.0,5.627029536125373e-05
1603,15050.0,5.6204327428873016e-05
1604,15060.0,5.6184869869494425e-05
1605,15070.0,5.6165416134775166e-05
1606,15080.0,5.609952404876769e-05
1607,15090.0,5.60800940475793e-05
1608,15100.0,5.6060667866909226e-05
1609,15110.0,5.5994857107222225e-05
1610,15120.0,5.597545464039778e-05
1611,15130.0,5.595605598995253e-05
1612,15140.0,5.589031544364495e-05
1613,15150.0,5.5870940491198706e-05
1614,15160.0,5.5851569350993636e-05
1615,15170.0,5.5785910018794466e-05
1616,15180.0,5.5766562556916165e-05
1617,15190.0,5.5700953490705e-05
1618,15200.0,5.568162969512553e-05
1619,15210.0,5.565771802996013e-05
1620,15220.0,5.558760394517625e-05
1621,15230.0,5.5563726579938945e-05
1622,15240.0,5.549369198186304e-05
1623,15250.0,5.5469848884042575e-05
1624,15260.0,5.544601299425522e-05
1625,15270.0,5.537607385074966e-05
1626,15280.0,5.5352272191552434e-05
1627,15290.0,5.5282412393651024e-05
1628,15300.0,5.525864493257646e-05
1629,15310.0,5.5188853440222885e-05
1630,15320.0,5.516512014954418e-05
1631,15330.0,5.509540240287367e-05
1632,15340.0,5.507170325251862e-05
1633,15350.0,5.500206467517613e-05
1634,15360.0,5.4978399632732865e-05
1635,15370.0,5.4954741751541736e-05
1636,15380.0,5.488519825084842e-05
1637,15390.0,5.486157444085767e-05
1638,15400.0,5.4792109968782764e-05
1639,15410.0,5.4771335603434306e-05
1640,15420.0,5.470474790374019e-05
1641,15430.0,5.4684001270467354e-05
1642,15440.0,5.461747604547891e-05
1643,15450.0,5.459675712333695e-05
1644,15460.0,5.4530299788243026e-05
1645,15470.0,5.446387688111438e-05
1646,15480.0,5.444320816180015e-05
1647,15490.0,5.437685307666336e-05
1648,15500.0,5.435621200976725e-05
1649,15510.0,5.430449382819652e-05
1650,15520.0,5.4298455326886507e-05
1651,15530.0,5.4246752499779985e-05
1652,15540.0,5.424071919530695e-05
1653,15550.0,5.4189037164868384e-05
1654,15560.0,5.413735990828447e-05
1655,15570.0,5.4131336938239524e-05
1656,15580.0,5.4079675036191056e-05
1657,15590.0,5.4073657263550486e-05
1658,15600.0,5.4022016155208924e-05
1659,15610.0,5.4013128605685006e-05
1660,15620.0,5.3958627314412954e-05
1661,15630.0,5.3904146552266434e-05
1662,15640.0,5.38952742533911e-05
1663,15650.0,5.384081073295618e-05
1664,15660.0,5.378636230541071e-05
1665,15670.0,5.3777505259507075e-05
1666,15680.0,5.372308494358794e-05
1667,15690.0,5.371423556416299e-05
1668,15700.0,5.365983249548436e-05
1669,15710.0,5.360544994933143e-05
1670,15720.0,5.359661582440597e-05
1671,15730.0,5.354225052876895e-05
1672,15740.0,5.348790032656258e-05
1673,15750.0,5.347908145842824e-05
1674,15760.0,5.342475936230698e-05
1675,15770.0,5.337044693409374e-05
1676,15780.0,5.331615502255075e-05
1677,15790.0,5.330735899899722e-05
1678,15800.0,5.325308434552195e-05
1679,15810.0,5.3200935254969924e-05
1680,15820.0,5.3194264629857414e-05
1681,15830.0,5.314213756889706e-05
1682,15840.0,5.3090016245171544e-05
1683,15850.0,5.3037911497176274e-05
1684,15860.0,5.303125699032198e-05
1685,15870.0,5.2979163439263834e-05
1686,15880.0,5.292708104825793e-05
1687,15890.0,5.2875015233206004e-05
1688,15900.0,5.286837685284872e-05
1689,15910.0,5.281632224249094e-05
1690,15920.0,5.276427879512265e-05
1691,15930.0,5.271225192392396e-05
1692,15940.0,5.2660230804210936e-05
1693,15950.0,5.2653614018842165e-05
1694,15960.0,5.260161493635533e-05
1695,15970.0,5.254962160953641e-05
1696,15980.0,5.2497639450203036e-05
1697,15990.0,5.2445673867452016e-05
1698,16000.0,5.2439078688655124e-05
1699,16004.37109375,5.241728323783326e-05
1700,16010.0,5.257650377712702e-05
1701,16020.0,5.2858880608888375e-05
1702,16030.0,5.314062386611939e-05
1703,16040.0,5.342173907983244e-05
1704,16050.0,5.370223191669596e-05
1705,16060.0,5.40290345351423e-05
1706,16070.0,5.430855017174618e-05
1707,16080.0,5.4587443796275964e-05
1708,16090.0,5.486570422111127e-05
1709,16100.0,5.514333718159222e-05
1710,16110.0,5.542034854856522e-05
1711,16120.0,5.569672693207424e-05
1712,16130.0,5.597248400211212e-05
1713,16140.0,5.6247608233893995e-05
1714,16150.0,5.652210553289581e-05
1715,16160.0,5.6845755703161075e-05
1716,16170.0,5.711928879248526e-05
1717,16180.0,5.7392189283934564e-05
1718,16190.0,5.766446925417637e-05
1719,16200.0,5.793611677419224e-05
1720,16210.0,5.8196463594896585e-05
1721,16220.0,5.845609425464439e-05
1722,16230.0,5.87149970114448e-05
1723,16240.0,5.89731784607375e-05
1724,16250.0,5.923064532820565e-05
1725,16260.0,5.9487385675999704e-05
1726,16270.0,5.974341249407804e-05
1727,16280.0,5.999871371420169e-05
1728,16290.0,6.025329609415771e-05
1729,16300.0,6.0507166521610285e-05
1730,16310.0,6.0760312733011004e-05
1731,16320.0,6.101274804273673e-05
1732,16330.0,6.126446005721575e-05
1733,16340.0,6.151545569612407e-05
1734,16350.0,6.176574200864843e-05
1735,16360.0,6.20153064064566e-05
1736,16370.0,6.220861652450758e-05
1737,16380.0,6.245648049411776e-05
1738,16390.0,6.270363738928457e-05
1739,16400.0,6.29500743624782e-05
1740,16410.0,6.323306989572488e-05
1741,16420.0,6.351564693598952e-05
1742,16430.0,6.37978115711036e-05
1743,16440.0,6.407957003434791e-05
1744,16450.0,6.43609080056926e-05
1745,16460.0,6.45836524299521e-05
1746,16470.0,6.48638560752067e-05
1747,16480.0,6.514365100160496e-05
1748,16490.0,6.542302259970024e-05
1749,16500.0,6.570197721390421e-05
1750,16510.0,6.598052133466587e-05
1751,16520.0,6.625864013496987e-05
1752,16530.0,6.647602137313832e-05
1753,16540.0,6.675299547952276e-05
1754,16550.0,6.702955655632416e-05
1755,16560.0,6.730568948594531e-05
1756,16570.0,6.758140820769188e-05
1757,16580.0,6.779483796136361e-05
1758,16590.0,6.80694045812196e-05
1759,16600.0,6.834354023288195e-05
1760,16610.0,6.844380431436187e-05
1761,16620.0,6.847973283549111e-05
1762,16630.0,6.857674094514411e-05
1763,16640.0,6.867219579774748e-05
1764,16650.0,6.876611759486227e-05
1765,16660.0,6.879514621899403e-05
1766,16670.0,6.888586041529004e-05
1767,16680.0,6.897504312110914e-05
1768,16690.0,6.899894184639344e-05
1769,16700.0,6.908495357239398e-05
1770,16710.0,6.916946556706223e-05
1771,16720.0,6.918828262201261e-05
1772,16730.0,6.926966015331158e-05
1773,16740.0,6.934953916155777e-05
1774,16750.0,6.936335295458928e-05
1775,16760.0,6.944013378021724e-05
1776,16770.0,6.95154478804439e-05
1777,16780.0,6.952431360744017e-05
1778,16790.0,6.959655795316805e-05
1779,16800.0,6.960211731114574e-05
1780,16810.0,6.96743249544924e-05
1781,16820.0,6.974503613453515e-05
1782,16830.0,6.974862158811606e-05
1783,16840.0,6.981621170313377e-05
1784,16850.0,6.981643610414644e-05
1785,16860.0,6.988092695051743e-05
1786,16870.0,6.987782463138745e-05
1787,16880.0,6.993923009126811e-05
1788,16890.0,6.999916472562576e-05
1789,16900.0,6.999116926746501e-05
1790,16910.0,7.004806572347921e-05
1791,16920.0,7.003679254871984e-05
1792,16930.0,7.009066459805953e-05
1793,16940.0,7.007615591094064e-05
1794,16950.0,7.012701722278491e-05
1795,16960.0,7.010929134816574e-05
1796,16970.0,7.008991157765677e-05
1797,16980.0,7.013625466428205e-05
1798,16990.0,7.011369820568713e-05
1799,17000.0,7.015709363938753e-05
1800,17010.0,7.007800626716135e-05
1801,17020.0,7.00648290934683e-05
1802,17030.0,6.998224240236288e-05
1803,17040.0,6.989789448221898e-05
1804,17050.0,6.987963504231696e-05
1805,17060.0,6.979184219681589e-05
1806,17070.0,6.977024859937912e-05
1807,17080.0,6.967904600221134e-05
1808,17090.0,6.9586130663497e-05
